SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,CodeSwitch6,Translation6,ChineseWordCount,EnglishWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfCodeSwitchedWord,IndicesOfPunctuation
566,饭厅 有 两 张 书桌 ， 房间 有 一 张 king size bed 。,1,king size bed,,,,,,,,,,,,9,3,2,[0_1_2_3_4_6_7_8_9],[10_11_12],[5_13]
567,交通 极 便利 ， forbes 上 几乎 所有 最 主要 的 公交 线路 都 直接 从 门口 经过 。,1,forbes,,,,,,,,,,,,16,1,2,[0_1_2_5_6_7_8_9_10_11_12_13_14_15_16_17],[4],[3_18]
568,户型 ： 一 室 一 厅 ， 崭新 的 apartment room 。,1,apartment room,,,,,,,,,,,,7,2,3,[0_2_3_4_5_7_8],[9_10],[1_6_11]
569,现有 两 匹 大 男生 ， 一 master 一 phd ， 很 好 相处 。,2,master,,phd,,,,,,,,,,10,2,3,[0_1_2_3_4_6_8_11_12_13],[7_9],[5_10_14]
570,ps ： 房子 的 位置 在 north oakland ， 周围 小区 华人 和 白人 比较 多 ， 所以 比较 安全 ， 晚上 回家 也 不用 特别 担心 。,2,ps,,north oakland,,,,,,,,,,20,3,5,[2_3_4_5_9_10_11_12_13_14_15_17_18_19_21_22_23_24_25_26],[0_6_7],[1_8_16_20_27]
571,如果 有 兴趣 可以 联系 我 email :,1,email,,,,,,,,,,,,6,1,1,[0_1_2_3_4_5],[6],[7]
572,如 感 兴趣 ， 请 发 邮件 : yan em258,1,yan em258,,,,,,,,,,,,6,1,2,[0_1_2_4_5_6],[8_9],[3_7]
573,附近 有 giant eagle ， 各 种 餐厅 ， 离 公园 frick park 走路 一 分钟 。,2,giant eagle,,frick park,,,,,,,,,,10,4,3,[0_1_5_6_7_9_10_13_14_15],[2_3_11_12],[4_8_16]
574,如 感 兴趣 ， 请 发 邮件 : yan em258,1,yan em258,,,,,,,,,,,,6,1,2,[0_1_2_4_5_6],[8_9],[3_7]
575,美国 请 联系 王 哥 pn147 （ 美国 电话 ） ， email ： em368,2,pn147,,email ： em368,,,,,,,,,,7,1,4,[0_1_2_3_4_7_8],[5_11_13],[6_9_10_12]
576,距离 川 霸王 ， 天天 见面 ， 府 河 人家 ， giant eagle 都 是 步 走 距离 ， 生活 便利 ；,1,giant eagle,,,,,,,,,,,,15,2,5,[0_1_2_4_5_7_8_9_13_14_15_16_17_19_20],[11_12],[3_6_10_18_21]
577,卫生间 去年 年底 刚刚 装修 ， 简直 高大 上 ~~~ 物业 为 meyer management ， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到 。,1,meyer management,,,,,,,,,,,,17,2,5,[0_1_2_3_4_6_7_8_10_11_15_16_17_18_19_21_22],[12_13],[5_9_14_20_23]
578,附近 有 giant eagle ， 各 种 餐厅 ， 离 公园 frick park 走路 一 分钟 。,2,giant eagle,,frick park,,,,,,,,,,10,4,3,[0_1_5_6_7_9_10_13_14_15],[2_3_11_12],[4_8_16]
579,暑假 在 匹 大 上 summer ， 实在 不 想 再 搬 一 次 。,1,summer,,,,,,,,,,,,12,1,2,[0_1_2_3_4_7_8_9_10_11_12_13],[5],[6_14]
580,hello 大家 好,1,hello,,,,,,,,,,,,2,1,0,[1_2],[0],
581,联系 方式 ： email : em370,1,email : em370,,,,,,,,,,,,2,1,2,[0_1],[3_5],[2_4]
582,管理 公司 是 匹兹堡 口碑 很 好 的 meyers management ， 维修 速度 非常 快 ， 且 没有 额外 费用,1,meyers management,,,,,,,,,,,,16,2,2,[0_1_2_3_4_5_6_7_11_12_13_14_16_17_18_19],[8_9],[10_15]
583,联系 电话 or text ： 412-6518342 jane,2,or text,,jane,,,,,,,,,,2,3,2,[0_1],[2_3_6],[4_5]
584,物业 为 meyer management ， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到 。,1,meyer management,,,,,,,,,,,,9,2,3,[0_1_5_6_7_8_9_11_12],[2_3],[4_10_13]
585,有意 者 text or call pn84 better to text first .,1,text or call pn84 better to text first,,,,,,,,,,,,2,7,1,[0_1],[2_3_4_5_6_7_8_9],[10]
586,欢迎 email 联系 咨询 。,1,email,,,,,,,,,,,,3,1,1,[0_2_3],[1],[4]
587,pets 可以 商量 。,1,pets,,,,,,,,,,,,2,1,1,[1_2],[0],[3]
588,补充 ： bathroom,1,bathroom,,,,,,,,,,,,1,1,1,[0],[2],[1]
589,这 是 one bedroom apartment .,1,one bedroom apartment,,,,,,,,,,,,2,3,1,[0_1],[2_3_4],[5]
590,联系 方式 ： email : em370,1,email : em370,,,,,,,,,,,,2,1,2,[0_1],[3_5],[2_4]
591,管理 公司 是 匹兹堡 口碑 很 好 的 meyers management ， 维修 速度 非常 快 ， 且 没有 额外 费用,1,meyers management,,,,,,,,,,,,16,2,2,[0_1_2_3_4_5_6_7_11_12_13_14_16_17_18_19],[8_9],[10_15]
592,房子 结构 ： 三 层 楼 house,1,house,,,,,,,,,,,,5,1,1,[0_1_3_4_5],[6],[2]
593,周边 ： 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,1,bar,,,,,,,,,,,,9,1,3,[0_2_3_5_6_8_9_10_11],[4],[1_7_12]
594,邮箱 [ url = em376,1,url = em376,,,,,,,,,,,,1,1,2,[0],[2_4],[1_3]
595,【 物业 】 ： meyers management 公司 ， 物业 反应 迅速,1,meyers management,,,,,,,,,,,,5,2,4,[1_6_8_9_10],[4_5],[0_2_3_7]
596,【 物业 】 ： meyers management 公司 ， 物业 反应 迅速,1,meyers management,,,,,,,,,,,,5,2,4,[1_6_8_9_10],[4_5],[0_2_3_7]
597,房租 在 400-500 usd / 月,1,usd,,,,,,,,,,,,3,1,2,[0_1_5],[3],[2_4]
598,并且 附近 有 cvs 和 印度 、 韩国 超市 ， 购物 也 方便 。,1,cvs,,,,,,,,,,,,10,1,3,[0_1_2_4_5_7_8_10_11_12],[3],[6_9_13]
599,north oakland 属于 学校 附近 相对 安静 和 治安 情况 较 好 的 区域 ， 居住 环境 好 ， 利于 学习 和 生活 。,1,north oakland,,,,,,,,,,,,19,2,3,[2_3_4_5_6_7_8_9_10_11_12_13_15_16_17_19_20_21_22],[0_1],[14_18_23]
600,房租 在 400-500 usd / 月,1,usd,,,,,,,,,,,,3,1,2,[0_1_5],[3],[2_4]
601,） 即日 起 available ！,1,available,,,,,,,,,,,,2,1,2,[1_2],[3],[0_4]
602,） 即日 起 available ！,1,available,,,,,,,,,,,,2,1,2,[1_2],[3],[0_4]
603,［ 生活 环境 ］ 距 giant eagle ， walnut st 步行 约 五 分钟 ， 周边 有 许多 餐厅 。,1,giant eagle ， walnut st,,,,,,,,,,,,11,4,5,[1_2_4_10_11_12_13_15_16_17_18],[5_6_8_9],[0_3_7_14_19]
604,sherwood 算是 匹兹堡 地区 最好 的 公寓 之一 了 ， 稍微 听说 过 的 同学 应该 都 知道 。,1,sherwood,,,,,,,,,,,,16,1,2,[1_2_3_4_5_6_7_8_10_11_12_13_14_15_16_17],[0],[9_18]
605,有 床 （ queen size ） 和 桌子 椅子 。,1,queen size,,,,,,,,,,,,5,2,3,[0_1_6_7_8],[3_4],[2_5_9]
606,三 层 house ， 带 地下室 。,1,house,,,,,,,,,,,,4,1,2,[0_1_4_5],[2],[3_6]
607,［ 生活 环境 ］ 距 giant eagle ， walnut st 步行 约 五 分钟 ， 周边 有 许多 餐厅 。,1,giant eagle ， walnut st,,,,,,,,,,,,11,4,5,[1_2_4_10_11_12_13_15_16_17_18],[5_6_8_9],[0_3_7_14_19]
608,地址 ： chesterfield rd ，,1,chesterfield rd,,,,,,,,,,,,1,2,2,[0],[2_3],[1_4]
609,并且 bus stop 的 位置 距离 公寓 只 需 四 分钟 的 时间 。,1,bus stop,,,,,,,,,,,,11,2,1,[0_3_4_5_6_7_8_9_10_11_12],[1_2],[13]
610,房租 交付 方式 为 check 。,1,check,,,,,,,,,,,,4,1,1,[0_1_2_3],[4],[5]
611,maintenance request 发出 一 两 天 内 就 会 有 人 来 修 。,1,maintenance request,,,,,,,,,,,,11,2,1,[2_3_4_5_6_7_8_9_10_11_12],[0_1],[13]
612,pittsburgh oakland 地区 豪华 房 出租 ：,1,pittsburgh oakland,,,,,,,,,,,,4,2,1,[2_3_4_5],[0_1],[6]
613,房子 是 独立 town house,1,town house,,,,,,,,,,,,3,2,0,[0_1_2],[3_4],
614,美国 请 联系 王 哥 pn147 （ 美国 电话 ） ， email ： em368,2,pn147,,email ： em368,,,,,,,,,,7,1,4,[0_1_2_3_4_7_8],[5_11_13],[6_9_10_12]
615,本人 求 one bed room ， college garden .,1,one bed room ， college garden,,,,,,,,,,,,2,5,2,[0_1],[2_3_4_6_7],[5_8]
616,south oakland ， house 一 个 卧室 出租 。,1,south oakland ， house,,,,,,,,,,,,4,3,2,[4_5_6_7],[0_1_3],[2_8]
617,house 里 还 有 客厅 ， 厨房 ， 地下室 。,1,house,,,,,,,,,,,,6,1,3,[1_2_3_4_6_8],[0],[5_7_9]
618,三 层 楼 house,1,house,,,,,,,,,,,,3,1,0,[0_1_2],[3],
619,周边 ： 生活 便利 ， 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,1,bar,,,,,,,,,,,,11,1,4,[0_2_3_5_6_8_9_11_12_13_14],[7],[1_4_10_15]
620,house 里面 的 人 都 是 不 开 party 的 匹 大学生 。,2,house,,party,,,,,,,,,,10,2,1,[1_2_3_4_5_6_7_9_10_11],[0_8],[12]
621,物业 为 meyer management ， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到 。,1,meyer management,,,,,,,,,,,,9,2,3,[0_1_5_6_7_8_9_11_12],[2_3],[4_10_13]
622,公寓 为 south windsor ， 只有 十四 户 。,1,south windsor,,,,,,,,,,,,5,2,2,[0_1_5_6_7],[2_3],[4_8]
623,房子 是 独立 town house,1,town house,,,,,,,,,,,,3,2,0,[0_1_2],[3_4],
624,美国 请 联系 王 哥 pn147 （ 美国 电话 ） ， email ： em368,2,pn147,,email ： em368,,,,,,,,,,7,1,4,[0_1_2_3_4_7_8],[5_11_13],[6_9_10_12]
625,房子 是 独立 town house,1,town house,,,,,,,,,,,,3,2,0,[0_1_2],[3_4],
626,美国 请 联系 王 哥 pn147 （ 美国 电话 ） ， email ： em368,2,pn147,,email ： em368,,,,,,,,,,7,1,4,[0_1_2_3_4_7_8],[5_11_13],[6_9_10_12]
627,房东 美国 老头 ， 非常 nice .,1,nice,,,,,,,,,,,,4,1,2,[0_1_2_4],[5],[3_6]
628,available from january ， 拎包 入住 ， 一月 房租 免除 ！,1,available from january,,,,,,,,,,,,5,3,3,[4_5_7_8_9],[0_1_2],[3_6_10]
629,walnut street 上面 的 小店 和 bar 也 不错 ；,2,walnut street,,bar,,,,,,,,,,6,3,1,[2_3_4_5_7_8],[0_1_6],[9]
630,house 里面 的 一 层 （ 一 室 一 厅 ） ， 带 家具,1,house,,,,,,,,,,,,10,1,3,[1_2_3_4_6_7_8_9_12_13],[0],[5_10_11]
631,附近 有 giant eagle 、 target 和 trader joe's 。,2,giant eagle 、 target,,trader,,,,,,,,,,3,4,3,[0_1_6],[2_3_5_7],[4_8_9]
632,house 在 白人 养老 社区 ， 环境 十分 幽静 ， 治安 很 好 。,1,house,,,,,,,,,,,,10,1,3,[1_2_3_4_6_7_8_10_11_12],[0],[5_9_13]
633,房子 招租 租 ， 坐落 在 greenfield 。,1,greenfield,,,,,,,,,,,,5,1,2,[0_1_2_4_5],[6],[3_7]
634,二 楼 有 一 个 卫生间 一 楼 还 有 一 个 的 卫生间 ， 为 half bathroom,1,half bathroom,,,,,,,,,,,,15,2,1,[0_1_2_3_4_5_6_7_8_9_10_11_12_13_15],[16_17],[14]
635,且 靠近 环境 优美 的 frick park 匹 村 美景 随时 享受,1,frick park,,,,,,,,,,,,10,2,0,[0_1_2_3_4_7_8_9_10_11],[5_6],
636,楼道 也 每 天 有 management 打扫 ， 维护 ~,1,management,,,,,,,,,,,,7,1,2,[0_1_2_3_4_6_8],[5],[7_9]
637,大 卧室 住 的 是 pitt 女生 研究生 ， 安静 好 相处 。,1,pitt,,,,,,,,,,,,10,1,2,[0_1_2_3_4_6_7_9_10_11],[5],[8_12]
638,apartment 里 有 很多 国人 留学生 ～,1,apartment,,,,,,,,,,,,5,1,1,[1_2_3_4_5],[0],[6]
639,坐标 highland park ， 公寓 风景 一流 匹 村 最 佳 。,1,highland park,,,,,,,,,,,,8,2,2,[0_4_5_6_7_8_9_10],[1_2],[3_11]
640,房租 加上 utility 费用 一共 每 月 $1086 。,1,utility,,,,,,,,,,,,6,1,2,[0_1_3_4_5_6],[2],[7_8]
641,门口 有 cvs 很 方便 。,1,cvs,,,,,,,,,,,,4,1,1,[0_1_3_4],[2],[5]
642,卧室 在 house 二 楼 。,1,house,,,,,,,,,,,,4,1,1,[0_1_3_4],[2],[5]
643,房子 是 村里 公认 的 好 地段 ， 更多 信息 google 可 得 。,1,google,,,,,,,,,,,,11,1,2,[0_1_2_3_4_5_6_8_9_11_12],[10],[7_13]
644,house 里面 的 一 层 （ 一 室 一 厅 ） ， 带 家具,1,house,,,,,,,,,,,,10,1,3,[1_2_3_4_6_7_8_9_12_13],[0],[5_10_11]
645,从 公寓 步行 五 分钟 就 可以 到 大型 超市 giant eagle ， whole foods 。,1,giant eagle ， whole foods,,,,,,,,,,,,10,4,2,[0_1_2_3_4_5_6_7_8_9],[10_11_13_14],[12_15]
646,有 床 （ queen size ） 和 桌子 椅子 。,1,queen size,,,,,,,,,,,,5,2,3,[0_1_6_7_8],[3_4],[2_5_9]
647,房子 招租 租 ， 坐落 在 greenfield 。,1,greenfield,,,,,,,,,,,,5,1,2,[0_1_2_4_5],[6],[3_7]
648,餐厅 ： 周围 有 很多 pizza 店,1,pizza,,,,,,,,,,,,5,1,1,[0_2_3_4_6],[5],[1]
649,如果 有 兴趣 可以 联系 我 email :,1,email,,,,,,,,,,,,6,1,1,[0_1_2_3_4_5],[6],[7]
650,附近 是 little italy 。,1,little italy,,,,,,,,,,,,2,2,1,[0_1],[2_3],[4]
651,( prefer 短信 ),1,prefer,,,,,,,,,,,,1,1,2,[2],[1],[0_3]
652,联系 方式 ： email ： em401,1,email ： em401,,,,,,,,,,,,2,1,2,[0_1],[3_5],[2_4]
653,view = public 邮箱 ： em402,2,view = public,,em402,,,,,,,,,,1,2,2,[3],[0_2_5],[1_4]
654,干净 一 居室 的 apartment 出租 ，,1,apartment,,,,,,,,,,,,5,1,1,[0_1_2_3_5],[4],[6]
655,管理 公司 ： walnut capital ， 维修 十分 及时,1,walnut capital,,,,,,,,,,,,5,2,2,[0_1_6_7_8],[3_4],[2_5]
656,房子 招租 租 ， 坐落 在 greenfield 。,1,greenfield,,,,,,,,,,,,5,1,2,[0_1_2_4_5],[6],[3_7]
657,有意 请 email 至 em197,2,email,,em197,,,,,,,,,,3,1,0,[0_1_3],[2_4],
658,house 里面 的 一 个 卧室 ， 现在 就 可 入住,1,house,,,,,,,,,,,,9,1,1,[1_2_3_4_5_7_8_9_10],[0],[6]
659,可 步行 至 匹 大 主 校区 各 个 学院 ， 距离 hillman library 步行 5-10 分钟 。,1,hillman library,,,,,,,,,,,,13,2,3,[0_1_2_3_4_5_6_7_8_9_11_14_16],[12_13],[10_15_17]
660,请 大家 直接 去 联系 mozart 公司 ， 公司 联系 方式 是 pn167 ， em289,2,mozart,,pn167 ， em289,,,,,,,,,,10,1,2,[0_1_2_3_4_6_8_9_10_11],[5_12_14],[7_13]
661,我们 都 是 匹 大学生 ， 租房 请 直接 联系 mozart 。,1,mozart,,,,,,,,,,,,9,1,2,[0_1_2_3_4_6_7_8_9],[10],[5_11]
662,manager 人 非常 nice 。,2,manager,,nice,,,,,,,,,,2,2,1,[1_2],[0_3],[4]
663,house 里面 的 一 个 卧室,1,house,,,,,,,,,,,,5,1,0,[1_2_3_4_5],[0],
664,这个 一 室 一 厅 处于 一 个 三 楼 house 的 一 楼 ， 有 独立 的 卫生间 和 厨房 。,1,house,,,,,,,,,,,,19,1,2,[0_1_2_3_4_5_6_7_8_9_11_12_13_15_16_17_18_19_20],[10],[14_21]
665,house 里面 的 一 个 客厅,1,house,,,,,,,,,,,,5,1,0,[1_2_3_4_5],[0],
666,房子 招租 租 ， 坐落 在 greenfield 。,1,greenfield,,,,,,,,,,,,5,1,2,[0_1_2_4_5],[6],[3_7]
667,此 房间 位于 三 层 楼 的 house 的 二 楼 一 间 ， 一 楼 是 客厅 、 厨房 和 厕所 。,1,house,,,,,,,,,,,,19,1,3,[0_1_2_3_4_5_6_8_9_10_11_12_14_15_16_17_19_20_21],[7],[13_18_22]
668,floor plan 见 ：,1,floor plan,,,,,,,,,,,,1,2,1,[2],[0_1],[3]
669,现有 两 女生 ， 都 是 在 读 匹 大 phd ， 很 好 相处 。,1,phd,,,,,,,,,,,,12,1,3,[0_1_2_4_5_6_7_8_9_12_13_14],[10],[3_11_15]
670,update 联系 方式 ： em185,2,update,,em185,,,,,,,,,,2,1,1,[1_2],[0_4],[3]
671,有意 请 email 至 em197,2,email,,em197,,,,,,,,,,3,1,0,[0_1_3],[2_4],
672,oakland 的 好 房 您 不 能 错过 ！,1,oakland,,,,,,,,,,,,7,1,1,[1_2_3_4_5_6_7],[0],[8]
673,oakland 住 有 一 年 了 ， 经常 凌晨 走路 回家 ， 都 没 问题 的,1,oakland,,,,,,,,,,,,13,1,2,[1_2_3_4_5_7_8_9_10_12_13_14_15],[0],[6_11]
674,往返 匹 大 cathedral of learning,1,cathedral of learning,,,,,,,,,,,,3,3,0,[0_1_2],[3_4_5],
675,如果 有 兴趣 可以 给 我 email ： em410,1,email ： em410,,,,,,,,,,,,6,1,1,[0_1_2_3_4_5],[6_8],[7]
676,（ 我 的 这个 房间 是 没有 阳台 的 （ balcony ） ）,1,balcony,,,,,,,,,,,,8,1,4,[1_2_3_4_5_6_7_8],[10],[0_9_11_12]
677,紧邻 cvs ， 和 south craig street 上 众多 餐馆 。,2,cvs,,south craig street,,,,,,,,,,5,4,2,[0_3_7_8_9],[1_4_5_6],[2_10]
678,oakland 的 好 房 您 不 能 错过 ！,1,oakland,,,,,,,,,,,,7,1,1,[1_2_3_4_5_6_7],[0],[8]
679,single house : 房子 宽敞 明亮 !,1,single house,,,,,,,,,,,,3,2,2,[3_4_5],[0_1],[2_6]
680,新 安装 的 地板 ， 带 家具 ， full size 的 大 床 。,1,full size,,,,,,,,,,,,9,2,3,[0_1_2_3_5_6_10_11_12],[8_9],[4_7_13]
681,新 安装 的 地板 ， 带 家具 ， full size 的 大 床 ， 房间 里 有 空调 。,1,full size,,,,,,,,,,,,13,2,4,[0_1_2_3_5_6_10_11_12_14_15_16_17],[8_9],[4_7_13_18]
682,需要 share bathroom 。,1,share bathroom,,,,,,,,,,,,1,2,1,[0],[1_2],[3]
683,需要 人 现在 pittsburgh 签 房子 。,1,pittsburgh,,,,,,,,,,,,5,1,1,[0_1_2_4_5],[3],[6]
684,地址 （ 可以 google map 上 查看 环境 ) :,1,google map,,,,,,,,,,,,5,2,3,[0_2_5_6_7],[3_4],[1_8_9]
685,有意 请 email 至 em197,2,email,,em197,,,,,,,,,,3,1,0,[0_1_3],[2_4],
686,如 感 兴趣 ， 请 发 邮件 : yan em258,1,yan em258,,,,,,,,,,,,6,1,2,[0_1_2_4_5_6],[8_9],[3_7]
687,三 层 楼 house,1,house,,,,,,,,,,,,3,1,0,[0_1_2],[3],
688,厨房 卫生间 ： 可能 与 另 一 个 房间 的 人 share ， 另 一 个 房间 是 女生 ， 匹 大学生 ， 人 很 nice ， 很 爱 干净 。,2,share,,nice,,,,,,,,,,23,2,6,[0_1_3_4_5_6_7_8_9_10_13_14_15_16_17_18_20_21_23_24_27_28_29],[11_25],[2_12_19_22_26_30]
689,周边 ： 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,1,bar,,,,,,,,,,,,9,1,3,[0_2_3_5_6_8_9_10_11],[4],[1_7_12]
690,房子 结构 ： 三 层 楼 house,1,house,,,,,,,,,,,,5,1,1,[0_1_3_4_5],[6],[2]
691,周边 ： 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,1,bar,,,,,,,,,,,,9,1,3,[0_2_3_5_6_8_9_10_11],[4],[1_7_12]
692,房间 位 于 house 三 层 楼 的 第三 层 。,1,house,,,,,,,,,,,,9,1,1,[0_1_2_4_5_6_7_8_9],[3],[10]
693,顶 一下 ， 走路 十 分钟 左右 有 cvs 超市,1,cvs,,,,,,,,,,,,8,1,1,[0_1_3_4_5_6_7_9],[8],[2]
694,有意 租房 者 请 email 或 微 信 联系 ， 谢谢 ！,1,email,,,,,,,,,,,,9,1,2,[0_1_2_3_5_6_7_8_10],[4],[9_11]
695,有意 租房 者 请 email 或 微 信 联系 。,1,email,,,,,,,,,,,,8,1,1,[0_1_2_3_5_6_7_8],[4],[9]
696,附近 的 初中 jefferson middle school 和 高中 mt.,1,jefferson middle school,,,,,,,,,,,,5,3,1,[0_1_2_6_7],[3_4_5],[8]
697,如果 感 兴趣 ， 请 通过 email 联系 em202,2,email,,em202,,,,,,,,,,6,1,1,[0_1_2_4_5_7],[6_8],[3]
698,公寓 在 centre ave 。,1,centre ave,,,,,,,,,,,,2,2,1,[0_1],[2_3],[4]
699,oakland 的 好 房 您 不 能 错过 ！,1,oakland,,,,,,,,,,,,7,1,1,[1_2_3_4_5_6_7],[0],[8]
700,房租 不 包括 utilities （ 水 / 电 / 气 ） 。,1,utilities,,,,,,,,,,,,6,1,5,[0_1_2_5_7_9],[3],[4_6_8_10_11]
701,房子 是 一 个 大 house 有 院子 ， 门口 就 可以 免费 停车 很 方便 。,1,house,,,,,,,,,,,,14,1,2,[0_1_2_3_4_6_7_9_10_11_12_13_14_15],[5],[8_16]
702,大 院子 和 front porch 。,1,front porch,,,,,,,,,,,,3,2,1,[0_1_2],[3_4],[5]
703,需要 share bathroom 。,1,share bathroom,,,,,,,,,,,,1,2,1,[0],[1_2],[3]
704,需要 人 现在 pittsburgh 签 房子 。,1,pittsburgh,,,,,,,,,,,,5,1,1,[0_1_2_4_5],[3],[6]
705,需要 share bathroom 。,1,share bathroom,,,,,,,,,,,,1,2,1,[0],[1_2],[3]
706,需要 人 现在 pittsburgh 签 房子 。,1,pittsburgh,,,,,,,,,,,,5,1,1,[0_1_2_4_5],[3],[6]
707,up up 房子 依然 available,2,up up,,available,,,,,,,,,,2,3,0,[2_3],[0_1_4],
708,也 可以 street parking 。,1,street parking,,,,,,,,,,,,2,2,1,[0_1],[2_3],[4]
709,去 其他 大型 超市 如 target 等 也 特别 方便 。,1,target,,,,,,,,,,,,9,1,1,[0_1_2_3_4_6_7_8_9],[5],[10]
710,去 学校 或者 waterfront 都 非常 方便 。,1,waterfront,,,,,,,,,,,,6,1,1,[0_1_2_4_5_6],[3],[7]
711,如果 感 兴趣 ， 请 通过 email 联系 em202,2,email,,em202,,,,,,,,,,6,1,1,[0_1_2_4_5_7],[6_8],[3]
712,lebanon ， 该 区 高中 在 滨州 公立 排名 第九 。,1,lebanon,,,,,,,,,,,,8,1,2,[2_3_4_5_6_7_8_9],[0],[1_10]
